"Product ID","Variant ID","Row Type",Title,SKU,"Variant Name",Barcode,Description,Details,Unit,Price,Sales,Cost,Stock,"Weight (kg)",Type,Status,Featured,"Manage Stock","Sales Count","Ratings Cache","Ratings Count","Currency Code","Is Demo","Is Active","Min Order Qty","Max Order Qty",Collections,"Options Names","Options Values","Main Image","Additional Images","SEO Title","SEO Description","Product Type",Vendor,Gender,"Age Group",Condition,"Google Product Category","Created At","Updated At",Source,"Source ID"
4683909,,product,"Skin Aqua Super Moisture UV Gel | SPF 50+",,,,"Skin Aqua Super Moisture UV Gel | SPF 50+ 110g","<p>A Japanese SPF gel offering SPF 50+ and PA++++ protection, one of the highest UV protection ratings available. The gel texture sits lightly on the skin, keeps it moisturised throughout the day, and is water resistant making it reliable for outdoor use. The last step of every morning routine.</p><p><strong>Best for:</strong> Daily sun protection, outdoor activities, all skin types needing high SPF without heaviness</p>",pc,17000.00,,13400.00,4,,simple,1,0,1,1,,0,NGN,0,1,1,,SPF,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/0a24d37accd45a03dee7a3cd8317741d267ab71a.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/0a24d37accd45a03dee7a3cd8317741d267ab71a.png,,,,,,,,,"2026-04-22 21:30:33","2026-04-23 03:18:07",,
4683892,,product,"Cosmo Pink Blossom Whitening Roll-On Deodorant",,,,"Cosmo Pink Blossom Whitening Roll-On Deodorant 50ml","<p>A roll-on deodorant containing an advanced whitening formula that addresses dark underarms while keeping you fresh for up to 48 hours. Alcohol free and suitable for sensitive skin, so it doesn't irritate or sting after shaving. Anti-stain formula means no white marks on clothes.</p><p><strong>Best for:</strong> Dark underarms, sensitive underarm skin, long lasting freshness without irritation</p>",pc,8500.00,,6400.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,Underarm,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/8a9b660bcc06e059bdb687a2291c04c9aac6bc8c.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/8a9b660bcc06e059bdb687a2291c04c9aac6bc8c.png,,,,,,,,,"2026-04-22 21:25:45","2026-04-22 21:25:45",,
4683884,,product,"Face Facts Hyaluronic Acid Serum",,,,"Face Facts Hyaluronic Acid Serum 30ml","<p>A serum containing Hyaluronic Acid, which replenishes moisture levels in the skin and locks hydration in for a visibly plumper and more radiant complexion. Lightweight enough to layer under moisturiser morning and night.</p><p><strong>Best for:</strong> Dry and dehydrated skin, skin that looks dull from lack of moisture, radiant skin</p>",pc,8500.00,,5900.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,Serums,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/e7b57141d5bbc6b5bbaaa8d4db4e772d65b2fa7b.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/e7b57141d5bbc6b5bbaaa8d4db4e772d65b2fa7b.jpeg,,,,,,,,,"2026-04-22 21:24:08","2026-04-22 21:24:08",,
4683873,,product,"Pei Mei Skincare Hyaluronic Acid HA Serum",,,,"Pei Mei Skincare Hyaluronic Acid HA Serum 30ml","<p>A hydrating face serum containing Hyaluronic Acid, which draws water deep into the skin and keeps it plump and moisturised throughout the day. It also supports a more even and radiant complexion with regular use.</p><p><strong>Best for:</strong> Dehydrated skin, dull skin lacking moisture, anti-ageing hydration</p>",pc,7500.00,,3400.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,Serums,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/195876cc43943bf8a816aaaf84ee95816b7ed456.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/195876cc43943bf8a816aaaf84ee95816b7ed456.jpeg,,,,,,,,,"2026-04-22 21:22:12","2026-04-22 21:22:12",,
4683869,,product,"Face Facts Ceramide Serum",,,,"Face Facts Ceramide Serum 30ml","<p>A targeted face serum containing Ceramides, which repair and reinforce the skin's natural protective barrier. It soothes, protects, and keeps moisture locked in throughout the day.</p><p><strong>Best for:</strong> Damaged skin barrier, sensitive and reactive skin, skin that feels tight and uncomfortable</p>",pc,8500.00,,5900.00,5,,simple,1,0,1,0,,0,NGN,0,1,1,,Serums,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/aea4d1bd80465a96acdb897f00ced7a3b2abd093.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/aea4d1bd80465a96acdb897f00ced7a3b2abd093.jpeg,,,,,,,,,"2026-04-22 21:20:38","2026-04-22 21:20:38",,
4683863,,product,"Bitnara Vitamin C Ferulic Acid + Vitamin E Serum",,,,"Bitnara Vitamin C Ferulic Acid + Vitamin E Serum 30ml","<p>A brightening face serum containing Vitamin C, which tackles surface pigmentation and discolouration while giving the skin a natural radiance. Ferulic Acid stabilises the Vitamin C so it stays potent and effective on the skin, while Vitamin E nourishes and supports the skin's repair process.</p><p><strong>Best for:</strong> Pigmentation, surface discolouration, dull skin, skin needing both brightening and repair</p>",pc,9500.00,,6900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,Serums,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/0d99baa61b13069815b454f8a9e2b51119722cf8.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/0d99baa61b13069815b454f8a9e2b51119722cf8.png,,,,,,,,,"2026-04-22 21:18:38","2026-04-22 21:18:38",,
4683857,,product,"Face Facts Soothe + Glow Niacinamide Serum",,,,"Face Facts Soothe + Glow Niacinamide Serum 30ml","<p>A facial serum containing Niacinamide, which improves skin radiance and addresses uneven skin texture on the face. Betaine keeps the skin calm and hydrated throughout the day. Suitable for morning and evening use. Vegan.</p>",pc,8500.00,,5200.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,Serums,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/d7865e5ea4a204cd0e34782f3f3b5d39f8da7bb6.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/d7865e5ea4a204cd0e34782f3f3b5d39f8da7bb6.jpeg,,,,,,,,,"2026-04-22 21:16:55","2026-04-22 21:16:55",,
4683560,,product,"Acwell Licorice pH Balancing Cleansing Toner",,,,"Acwell Licorice pH Balancing Cleansing Toner 150ml","<p>A Korean toner formulated at pH 5.5, which restores the skin's natural balance after cleansing. Licorice Extract soothes and hydrates sensitive skin while giving the complexion a natural healthy glow.</p><p><strong>Best for:</strong> Sensitive skin, pH restoration after cleansing, reactive and irritated skin</p>",pc,20000.00,,14900.00,1,,simple,1,0,1,1,,0,NGN,0,1,1,,Toners,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/00244167fb2391fe6294bc2293196e82cf8fb33f.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/00244167fb2391fe6294bc2293196e82cf8fb33f.jpeg,,,,,,,,,"2026-04-22 20:45:33","2026-04-24 00:47:09",,
4683531,,product,"Estelin Skin Care NA Whitening Toner",,,,"Estelin Skin Care NA Whitening Toner 400ml","<p>A facial toner containing Arbutin, which addresses dark spots and uneven patches on the face. Glutathione supports overall skin health as an antioxidant. Apply after cleansing and before your serum to prep the skin and let the actives absorb properly.</p>",pc,9000.00,,5900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,Toners,,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/71c7732dc8ae69d5845e6bc5bba959e7740346a6.webp,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/71c7732dc8ae69d5845e6bc5bba959e7740346a6.webp,,,,,,,,,"2026-04-22 20:43:58","2026-04-22 20:43:58",,
4683471,,product,"Face Facts Ceramide Skin Barrier Complex Hydrating Gentle Cleanser",,,,"Face Facts Ceramide Skin Barrier Complex Hydrating Gentle Cleanser 400ml","<p>Oats provide a naturally soothing and calming cleanse for skin that is easily irritated, while 5 Ceramides and Hyaluronic Acid work together to keep the skin hydrated and protected throughout washing. Dermatologically tested, fragrance free and vegan.</p><p><strong>Best for:</strong> Very dry and easily irritated skin, eczema-prone skin, anyone whose skin feels raw or tight after washing</p>",pc,11000.00,,8900.00,0,,simple,1,0,1,1,,0,NGN,0,1,1,,"Face Wash",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/942d2047c2a9a84a71e6ce999d68041882c948ac.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/942d2047c2a9a84a71e6ce999d68041882c948ac.png,,,,,,,,,"2026-04-22 20:40:42","2026-04-22 22:39:10",,
4683445,,product,"Face Facts Ceramide Skin Barrier Complex Foaming Cleanser",,,,"Face Facts Ceramide Skin Barrier Complex Foaming Cleanser 4ooml","<p>A foaming cleanser for dry and sensitive skin that cleanses deeply without compromising the skin's moisture barrier. 5 Ceramides strengthen the barrier during washing, Hyaluronic Acid keeps moisture levels stable, and Niacinamide addresses uneven tone. Dermatologically tested, fragrance free and vegan.</p><p><strong>Best for:</strong> Dry and sensitive skin, weakened skin barrier, skin that feels reactive after cleansing</p>",pc,11000.00,,8900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,"Face Wash",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/ccd8c779782f009a9df03f8c00c50b3eb2eaafca.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/ccd8c779782f009a9df03f8c00c50b3eb2eaafca.png,,,,,,,,,"2026-04-22 20:39:16","2026-04-22 20:39:16",,
4683401,,product,"Face Facts Ceramide Skin Barrier Complex Blemish Clarifying Foaming Cleanser",,,,"Face Facts Ceramide Skin Barrier Complex Blemish Clarifying Foaming Cleanser 400ml","<p>A foaming face cleanser specifically designed for acne-prone and blemish-prone skin. 2% Salicylic Acid gets into the pores and clears out the congestion that causes breakouts, while 5 Ceramides make sure the skin barrier stays intact during that deep cleansing process. Niacinamide addresses the uneven tone left behind after blemishes clear. Fragrance free and vegan.</p><p><strong>Best for:</strong> Acne-prone skin, blemishes, clogged pores, post-blemish uneven tone</p>",pc,11000.00,,8900.00,0,,simple,1,0,1,1,,0,NGN,0,1,1,,"Face Wash",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/83b74ac1a20d9154192f2426caf621459923d8ca.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/83b74ac1a20d9154192f2426caf621459923d8ca.png,,,,,,,,,"2026-04-22 20:37:04","2026-04-22 22:39:07",,
4683344,,product,"Toke African Natural Soap Orange Formula",,,,"Toke African Natural Soap Orange Formula 500g","<p>An African natural soap containing AHA, which dissolves dead skin cells sitting on the surface and helps clear the congestion that leads to dull skin and acne. Shea Butter prevents the skin from feeling dry after washing, keeping it soft and nourished. The Orange Formula adds a natural source of Vitamin C that addresses dull and uneven skin tone during cleansing.</p>",pc,8000.00,,5900.00,3,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/a3a75fc7fae355c7b526b5aab994f5bee5f95cbf.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/a3a75fc7fae355c7b526b5aab994f5bee5f95cbf.png,,,,,,,,,"2026-04-22 20:33:36","2026-04-22 20:33:36",,
4683322,,product,"Getadd Cottage Fresh Ghana Alata Samina Pure Herbal Soap",,,,550g,"<p>A traditional Ghanaian black soap made from pure herbal ingredients. Alata Samina is known for its natural ability to cleanse deeply, tone the skin, and calm irritation caused by skin conditions, blemishes, and environmental factors. It is gentle enough for the face and body and works particularly well for skin that reacts badly to synthetic or chemical-heavy soaps.</p>",pc,8000.00,,6400.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/46c9d07669213743bd21c961a6acc7bd667b2ad9.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/46c9d07669213743bd21c961a6acc7bd667b2ad9.png,,,,,,,,,"2026-04-22 20:31:40","2026-04-22 20:31:40",,
4683312,,product,"Cosmo Glow White Whitening Body Scrub",,,,"Cosmo Glow White Whitening Body Scrub 475g","<p>A moisturising body scrub that physically exfoliates while Niacinamide addresses uneven skin tone and patchy areas during the scrubbing process. Hyaluronic Acid keeps the skin feeling hydrated and plump rather than dry and tight after exfoliating, making this a gentler scrub option suitable for skin that needs exfoliation without feeling stripped.</p>",pc,9000.00,,7300.00,4,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Scrub",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/2bfffa5e89830b336b7b85dba4e610510e0dbeae.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/2bfffa5e89830b336b7b85dba4e610510e0dbeae.jpeg,,,,,,,,,"2026-04-22 20:29:47","2026-04-22 20:29:47",,
4683135,,product,"Alpha Arbutin Sugar Scrub",,,,"Alpha Arbutin Sugar Scrub 650g","<p>A chemical and physical scrub in one. The sugar granules manually lift dead skin cells while AHA 30% dissolves the bonds holding them to the surface, giving a deeper exfoliation than a regular scrub. BHA 2% goes further by clearing out clogged pores and addressing body acne and bumpy skin texture. Alpha Arbutin addresses dark spots and uneven patches in the skin left behind after the exfoliation.</p>",pc,7000.00,,4900.00,0,,simple,1,0,1,1,,0,NGN,0,1,1,,"Body Scrub",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/e1da726a8abe64f9c57c3eaf4b3ce45b44908c0f.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/e1da726a8abe64f9c57c3eaf4b3ce45b44908c0f.png,,,,,,,,,"2026-04-22 20:27:47","2026-04-24 00:36:29",,
4682826,,product,"Kuu Spa Turmeric Salt Scrub Bath",,,,"Kuu Spa Turmeric Salt Scrub Bath 450ml","<p>A salt-based body scrub containing Turmeric, which calms skin inflammation and redness while the salt granules physically scrub away dead skin buildup on rough and darkened areas. The aroma therapy element makes this one a sensory experience, the warm turmeric scent turns a regular shower into something that actually feels like a spa treatment.</p>",pc,8000.00,,4900.00,4,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Scrub",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/738caee365aacc9848833d3817efb838cc02d4ad.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/738caee365aacc9848833d3817efb838cc02d4ad.jpeg,,,,,,,,,"2026-04-22 20:26:03","2026-04-22 20:26:03",,
4682812,,product,"Disaar Vitamin C Whitening & Moisturising Body Oil Gel",,,,"Disaar Vitamin C Whitening & Moisturising Body Oil Gel 200ml","<p>Unlike regular body oils that feel heavy and greasy, this one has a gel-oil texture that absorbs quickly and sits lightly on the skin. Vitamin C gives the skin a natural radiance and addresses surface discolouration, while the gel base keeps skin feeling hydrated without any residue. A good everyday option for those who want the benefits of an oil without the heavy feel.</p>",pc,8000.00,,5100.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Oil",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/d55a7322ddc922410855902258cb10c74f274803.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/d55a7322ddc922410855902258cb10c74f274803.png,,,,,,,,,"2026-04-22 20:20:46","2026-04-22 20:20:46",,
4682806,,product,Bio-Oil,,,,"Bio-Oil Skincare Oil 125ml","<p>The only oil in this range specifically formulated for scars and stretch marks. It works by keeping scar tissue deeply moisturised which improves its texture and appearance over time, both new scars and old ones. It also addresses uneven skin tone on the face and body and helps skin that has lost elasticity feel smoother and more supple.</p><p><strong>Best for:</strong> Scars, stretch marks, loss of skin elasticity, uneven tone on face and body</p>",pc,16500.00,,13900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Oil",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/fbcf33db2d47fa88a01ef1ded467c77074df0198.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/fbcf33db2d47fa88a01ef1ded467c77074df0198.jpeg,,,,,,,,,"2026-04-22 20:18:29","2026-04-22 20:18:29",,
4682465,,product,"S&K Duchess Glow Retinol & Centella Extract Beauty Therapy Oil",,,,"S&K Duchess Glow Retinol & Centella Extract Beauty Therapy Oil 300ml","<p>A body therapy oil containing Retinol, which works by speeding up how fast your skin renews itself, pushing out old, darkened, and damaged skin cells and replacing them with fresher ones. Centella Extract supports the skin's healing process and calms any irritation during that renewal. Use at night as Retinol increases sensitivity to sunlight.</p>",pc,10000.00,,7900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Oil",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/691cbe178a968c26c71b68816af77ccf7b60b3fc.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/691cbe178a968c26c71b68816af77ccf7b60b3fc.jpeg,,,,,,,,,"2026-04-22 20:08:17","2026-04-22 20:08:17",,
4682122,,product,"Skeenpoint Glow Booster Lightening Oil",,,,"Skeenpoint Glow Booster Lightening Oil 300ml","<p>A leave-on body oil that works on dark spots from two angles Alpha Arbutin targets discolouration at the surface while Kojic Acid works deeper at the source. Being a leave-on oil means the actives actually have time to absorb and work, unlike wash-off products. Hydroquinone free making it safe for daily use.</p>",pc,14000.00,,9900.00,1,,simple,1,0,1,3,,0,NGN,0,1,1,,"Body Oil",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/87cf3e26febccadc91d81ec7f950d9ba3c6406b9.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/87cf3e26febccadc91d81ec7f950d9ba3c6406b9.jpeg,,,,,,,,,"2026-04-22 20:06:00","2026-04-24 00:47:09",,
4681757,,product,"Advanced Korean Skin Brighter Face Cream",,,,"Advanced Korean Skin Brighter Face Cream 100g","<p>A face cream containing Vitamin C, which targets existing discolouration and uneven skin tone on the face. Niacinamide reduces the appearance of dark spots and post-acne marks, while Hyaluronic Acid keeps the skin plump and moisturised throughout the day. Turmeric calms redness and irritation that can worsen uneven tone.</p>",pc,14000.00,,11900.00,1,,simple,1,0,1,0,,0,NGN,0,1,1,,"Moisturiser & Face Cream",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/3eb8f780808ad80ccf2cfa94145fe38bf1fe1ca0.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/3eb8f780808ad80ccf2cfa94145fe38bf1fe1ca0.png,,,,,,,,,"2026-04-22 19:58:55","2026-04-22 19:58:55",,
4681752,,product,"Advanced Korean Skin Active Fair Cream",,,,"Advanced Korean Skin Active Fair Cream 100g","<p>A leave-on cream containing Tranexamic Acid, which targets stubborn dark patches and post-inflammatory marks by blocking the signals that trigger excess melanin production in affected areas. Niacinamide works alongside it to even out patchy skin tone. Turmeric calms inflammation that causes further darkening, while Proline supports skin firmness and texture. As a leave-on product, these ingredients have proper contact time to actually work.</p>",pc,14000.00,,11900.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,"Moisturiser & Face Cream",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/87ea1e6585da4cda46318880fe41374729133c69.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/87ea1e6585da4cda46318880fe41374729133c69.png,,,,,,,,,"2026-04-22 19:57:05","2026-04-22 19:57:05",,
4681737,,product,"Alada Instant Whitening Soap",,,,"Alada Instant Whitening Soap 160g","<p>A premium soap bar containing natural extracts that remove dead skin cells responsible for making arms, legs, and the face look dull and uneven. It targets dark spots and scars on the body while leaving skin feeling smooth and nourished after every wash. For best results, leave on the body for 3-5 minutes before rinsing. On the face, lather and rinse off immediately. FDA Approved &amp; GMP Certified.</p><p><strong>Best for:</strong> Dark spots and scars, dull and uneven skin tone, dead skin buildup</p>",pc,15000.00,,12400.00,2,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/81364581cf0fd8e7a89f8fbd4669e6673ac300a6.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/81364581cf0fd8e7a89f8fbd4669e6673ac300a6.jpeg,,,,,,,,,"2026-04-22 19:52:26","2026-04-22 19:52:26",,
4681730,,product,"Drip Vitamin C/Kojic Brightening Bar Soap",,,,"Drip Vitamin C/Kojic Brightening Bar Soap 165g","<p>A soap bar combining four active ingredients that each target excess melanin differently. Kojic Acid targets the melanin enzyme directly, Vitamin C breaks down existing surface discolouration, Niacinamide reduces the transfer of dark pigment to skin cells, and Turmeric calms the inflammation that triggers further darkening in affected areas.</p><p><strong>Best for:</strong> Post-acne dark marks, dark patches on knees, elbows and underarms, uneven body tone</p>",pc,2500.00,,2100.00,8,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap|Underarm",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/a546b3d286aa32a235f5045a1c41f5619eee8bd1.png,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/a546b3d286aa32a235f5045a1c41f5619eee8bd1.png,,,,,,,,,"2026-04-22 19:50:07","2026-04-22 19:50:07",,
4681720,,product,"Kojie San Skin Lightening Soap",,,,"Kojie San Skin Lightening Soap 135g","<p>A soap bar containing Kojic Acid, derived from fermented rice, which directly targets the enzyme that causes excess melanin production in dark spots and uneven patches. It is one of the few soap ingredients with genuine evidence behind it for evening skin tone. On the face, keep contact time short and always follow with moisturiser and SPF as Kojic Acid can be sensitising.</p><p><strong>Best for:</strong> Dark spots, post-acne marks, dark underarms and inner thighs, uneven body tone</p>",pc,6000.00,,4400.00,3,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap|Underarm",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/2178d85eceb3b807bf880a6dfa83c57bd8fa3a51.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/2178d85eceb3b807bf880a6dfa83c57bd8fa3a51.jpeg,,,,,,,,,"2026-04-22 19:46:45","2026-04-22 19:46:45",,
4681711,,product,"Glow Influence Strong Lightening Beauty Milk Soap",,,,"Glow Influence Strong Lightening Beauty Milk Soap 120g","<p>A soap bar containing Alpha Arbutin, which targets the overproduction of melanin responsible for dark patches and uneven body tone. The milk base keeps the skin feeling soft and hydrated rather than dry after washing.</p>",pc,18000.00,,15400.00,3,,simple,1,0,1,0,,0,NGN,0,1,1,,"Body Wash & Bar Soap",,,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/6fa10817d2a8d615ba42fcb42fa3f2fe82ad0941.jpeg,https://dodptt9f4zk9h.cloudfront.net/stores/288034/products/6fa10817d2a8d615ba42fcb42fa3f2fe82ad0941.jpeg,,,,,,,,,"2026-04-22 19:44:26","2026-04-22 19:44:26",,
